replication,covariate,entry_to_stressed_AME,exit_to_calm_AME,convergence_code
180,open_dummy,-0.038348614639128,0.000382789122676861,0
180,close_dummy,-0.019968063274872,-0.0447173282327638,0
181,depth_tilde,-0.0513549054847293,0.0411094631290178,0
181,rv_tilde,-0.0226811146028492,-0.0538156338366449,0
181,abs_ofi_tilde,0.000512965161928236,-0.0244823290592018,0
181,open_dummy,-0.042514169638842,0.0198214105682561,0
181,close_dummy,-0.0280931829758295,-0.0184856736878107,0
182,depth_tilde,-0.0490793536879794,0.0421102832039269,0
182,rv_tilde,-0.0260540394000363,-0.0534415061122654,0
182,abs_ofi_tilde,-0.0057450756988905,-0.0234015903406328,0
182,open_dummy,-0.0393375924570008,0.000576898146512954,0
182,close_dummy,-0.0228961682754321,-0.00878343463418719,0
183,depth_tilde,-0.0482840033146379,0.0423640607814805,0
183,rv_tilde,-0.0197541993456577,-0.0528971251984882,0
183,abs_ofi_tilde,-0.000678950145518877,-0.0425557594673776,0
183,open_dummy,-0.0391718347272177,2.22597827456342e-05,0
183,close_dummy,-0.0234858797536211,-0.0219739568615072,0
184,depth_tilde,-0.0517357698651589,0.0417119685386951,0
184,rv_tilde,-0.0179888621060259,-0.0541155432213043,0
184,abs_ofi_tilde,-0.00135783294195424,-0.0357354555314851,0
184,open_dummy,-0.0423462054061418,0.00615159036263818,0
184,close_dummy,-0.020252049831881,-0.0121533889765187,0
185,depth_tilde,-0.0501227621270842,0.0448099683548638,0
185,rv_tilde,-0.0203199170052663,-0.0490417962939051,0
185,abs_ofi_tilde,-0.000322959168321709,-0.0442456805573265,0
185,open_dummy,-0.0385114923777753,0.0146697033664488,0
185,close_dummy,-0.0265863032240848,-0.03072998348582,0
186,depth_tilde,-0.0495868599898224,0.0430904066018946,0
186,rv_tilde,-0.0198511597818516,-0.0515094431487817,0
186,abs_ofi_tilde,0.00357975478386587,-0.0355214218063337,0
186,open_dummy,-0.0439899876129644,0.00550838846503281,0
186,close_dummy,-0.0329007458458573,-0.0539997242840935,0
187,depth_tilde,-0.0491360938726884,0.042405253920802,0
187,rv_tilde,-0.0220505674542866,-0.0585725272780202,0
187,abs_ofi_tilde,-0.00406112382803562,-0.0294412301168668,0
187,open_dummy,-0.0290232487985204,0.00971480272935144,0
187,close_dummy,-0.0318129631488017,-0.0195215302757586,0
188,depth_tilde,-0.0496101672843728,0.0438504547622474,0
188,rv_tilde,-0.0185891815000985,-0.0507487177162449,0
188,abs_ofi_tilde,-0.00190320028546172,-0.0317390137357725,0
188,open_dummy,-0.027403362984027,0.00127423081906643,0
188,close_dummy,-0.0137876969260748,-0.0284818512054033,0
189,depth_tilde,-0.0513898863521812,0.0428321896388025,0
189,rv_tilde,-0.0172324548532881,-0.0476295578776443,0
189,abs_ofi_tilde,-0.00322772383051356,-0.030667345185029,0
189,open_dummy,-0.0407998129005338,-0.0112103534830444,0
189,close_dummy,-0.0156364387908105,-0.029778230037862,0
190,depth_tilde,-0.0496275470466581,0.039961574967172,0
190,rv_tilde,-0.0233699616310229,-0.0507137310378479,0
190,abs_ofi_tilde,-0.00307990047681797,-0.0430646299747359,0
190,open_dummy,-0.0333795544560768,-0.00558078927492195,0
190,close_dummy,-0.0199697091762733,-0.0236226863641721,0
191,depth_tilde,-0.0493757731129639,0.0448819781855578,0
191,rv_tilde,-0.0196920143258188,-0.0610027113295204,0
191,abs_ofi_tilde,-8.72883670228269e-05,-0.0315749797993355,0
191,open_dummy,-0.0194586799365227,0.00190561699462134,0
191,close_dummy,-0.0299021064565199,-0.00874341112107431,0
192,depth_tilde,-0.0516645863693687,0.0417169909430834,0
192,rv_tilde,-0.0176789658283835,-0.0554369728641321,0
192,abs_ofi_tilde,-0.00283325681058659,-0.0460914555213003,0
192,open_dummy,-0.0305236335868518,-0.00798449366571625,0
192,close_dummy,-0.0214416204652883,-0.0187112515997286,0
193,depth_tilde,-0.0529286521819738,0.0417943994124471,0
193,rv_tilde,-0.0164673882507238,-0.0550088415002988,0
193,abs_ofi_tilde,0.000814162839140734,-0.0320475298332404,0
193,open_dummy,-0.0497316789372382,-0.0121993571327673,0
193,close_dummy,-0.0238289305218443,-0.00566845426481164,0
194,depth_tilde,-0.0516342765606597,0.0431455367146114,0
194,rv_tilde,-0.0180554485143459,-0.0491671991660211,0
194,abs_ofi_tilde,-0.000721446682016649,-0.0300176961573128,0
194,open_dummy,-0.0308982995217339,0.00956920443370169,0
194,close_dummy,-0.00986270522551346,-0.0425626901876465,0
195,depth_tilde,-0.0488187104599094,0.0440062887360959,0
195,rv_tilde,-0.0156070126388223,-0.0520391637969589,0
195,abs_ofi_tilde,0.00127273884668532,-0.0513677662397469,0
195,open_dummy,-0.0329835923943387,-0.0130882946586444,0
195,close_dummy,-0.0344567511694233,-0.023149035492333,0
196,depth_tilde,-0.0516696694380244,0.0393895673683315,0
196,rv_tilde,-0.0184462360947931,-0.0501366400237117,0
196,abs_ofi_tilde,-0.00200096533685162,-0.0392159181293525,0
196,open_dummy,-0.04399245769313,0.0175964899193576,0
196,close_dummy,-0.0234413262287398,-0.0311091214176133,0
197,depth_tilde,-0.0491125468330143,0.0436001701517159,0
197,rv_tilde,-0.0223032801336111,-0.0560744917499268,0
197,abs_ofi_tilde,-0.00453531162332862,-0.0343453211116155,0
197,open_dummy,-0.0376771947332755,0.00158021795023686,0
197,close_dummy,-0.0164126064403058,-0.022738363137135,0
198,depth_tilde,-0.0484304808116785,0.0405276399696718,0
198,rv_tilde,-0.0216391563957752,-0.0535590043461889,0
198,abs_ofi_tilde,-0.00475419146836258,-0.0330637774275241,0
198,open_dummy,-0.036451866573152,-0.00418471584992371,0
198,close_dummy,-0.0150361694161462,-0.0315502313804792,0
199,depth_tilde,-0.0509313871503774,0.0444755870536466,0
199,rv_tilde,-0.0199176756853124,-0.0504565646464708,0
199,abs_ofi_tilde,-0.003194294569459,-0.0341237997722935,0
199,open_dummy,-0.0410536797360893,-0.000191993648798331,0
199,close_dummy,-0.0286221742274703,-0.00964125260217957,0
200,depth_tilde,-0.052371253567005,0.0400442211378281,0
200,rv_tilde,-0.0157912422728331,-0.0499575037536584,0
200,abs_ofi_tilde,-0.000406082401691169,-0.0262625141233921,0
200,open_dummy,-0.0289587300175372,0.00488799463763081,0
200,close_dummy,-0.0201342016649787,-0.0254965688700379,0
